type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,Total_PM10,Total_PM2.5,Total_NOx,Total_SOx,Total_CO,Total_HC,Total_CO2,Total_N2O,Total_CH4
container_ship,1994,0,20.18,14.55,0.22,5.41,10.57,5.6,17.95,30659.6,6131.9,False,C3,958.6,15531.244976393025,13935.426521150917,1025458.9506449096,30248.490560622056,82078.79734387399,53671.731156933194,49989907.42951657,2175.229852965029,1073.4346231386637
general_cargo_ship,2023,0,18.759999999999998,12.28,0.24,6.24,9.68,4.85,14.8,9661.0,1932.2,True,C3,59.2,3484.1613339340297,3127.132505054625,47491.00858501252,7875.350993718438,22731.13706889828,9867.507045327347,13030057.656879984,598.2999601474598,197.35014090654695
container_ship,2000,0,18.16,11.37,0.25,6.54,9.56,4.63,16.24,21538.6,4307.7,True,C3,976.6,7725.512286035542,6928.901847621462,544058.5804165609,17514.7673990025,47138.31079711531,19658.521021421744,28988823.910049386,1293.25400262953,393.17042042843485
cruise_ship,1995,0,20.509999999999998,14.53,0.22,5.76,10.77,5.26,17.5,35517.7,7103.5,False,SV,440.4,26984.113185142553,24187.260830636853,1846615.4646362716,55140.9897721213,153504.14073304238,79975.54873460192,91224038.65291291,3903.318553579688,1599.5109746920384
reefer_ship,1995,0,25.64,18.55,0.21,6.88,11.29,4.4,18.13,39134.7,7826.9,False,C3,1895.6,31017.7974330874,27803.362626154925,2106256.654726182,62036.193667699255,167267.3647724866,95223.81367483057,102641913.46218772,4451.1619169282785,1904.4762734966112
container_ship,2016,0,18.28,11.15,0.22,6.91,10.61,4.38,16.38,30190.2,6038.0,False,SV,1373.4,15752.810263996234,14239.278627483169,157738.20471736445,28058.255368239974,84809.86753106916,64148.17526510885,46331656.135825366,2110.8335452629112,1282.963505302177
other_ship,2015,0,29.849999999999998,23.74,0.23,5.88,10.16,5.15,16.13,30237.5,6047.5,True,C3,1172.0,16502.21279983704,14793.742305585409,979883.2057306949,37201.526731842416,99560.74114852605,40307.16935350262,61587395.05309593,2706.34409201811,806.1433870700524
bulk_carrier,2017,0,24.259999999999998,17.89,0.22,6.15,10.68,4.92,17.11,24846.7,4969.3,True,SV,1873.1,10634.934090325587,9525.12692850375,129674.47728298976,24813.38655415339,61952.709034899366,24480.577981093833,41078906.25201271,1708.2837417481242,489.6115596218767
ro_ro_ship,2014,0,24.71,18.28,0.26,6.17,9.25,4.91,16.89,42280.7,8456.1,True,C3,1259.7,18994.655699762407,17026.648317142426,1130746.8883248155,42809.07522530141,114616.50026164793,46651.7114329762,70873396.30888884,3123.0152153733006,933.0342286595239
ro_ro_ship,2021,0,22.52,16.69,0.24,5.59,9.66,5.42,15.45,42978.1,8595.6,True,SV,1063.3,17424.534692597845,15615.212951437592,228977.64902707454,41910.374206989116,100555.97204751032,41984.392528816476,69346820.22003753,2882.0873758423672,839.6878505763294
general_cargo_ship,2014,0,21.07,14.82,0.24,6.01,9.8,5.04,17.91,34043.8,6808.8,False,C3,758.1,18665.002797478188,16862.734784859083,909468.7848243925,33524.59637871969,92675.26119731565,74768.45268655717,55371409.07849234,2511.8661676102274,1495.3690537311431
container_ship,2021,0,18.16,12.31,0.28,5.57,8.45,5.44,15.75,6757.0,1351.4,False,SV,1496.1,3169.7771813219997,2860.0826094255826,33011.19008221258,6275.836604000114,17954.024222691194,10836.105211322365,10361916.38140542,446.150030135448,216.72210422644727
bulk_carrier,2020,0,19.6,12.89,0.25,6.46,9.47,4.69,16.4,15511.8,3102.4,True,C3,1865.4,5627.603416303904,5046.993837455997,68052.23508345477,12749.457234245427,34302.91785082784,14281.823651417133,21102409.423688896,940.713545161611,285.6364730283426
other_ship,2013,0,16.27,10.03,0.22,6.02,10.85,5.03,17.99,42689.0,8537.8,False,SV,69.3,19690.71804662661,17805.896648246184,1055008.706533955,33489.29076818943,115980.02689481416,97413.4998897598,55288092.032240264,2611.4996342893537,1948.269997795196
ro_ro_ship,2021,0,22.1,15.33,0.23,6.54,10.05,4.63,17.75,15854.7,3170.9,True,SV,513.5,6137.981924015389,5496.5872805061335,73837.24773170092,14243.077420465903,35447.513738727735,14025.52229130482,23582380.440290518,980.7214851341236,280.5104458260964
general_cargo_ship,2017,0,21.67,15.42,0.24,6.01,9.81,5.04,16.95,12513.1,2502.6,True,C3,251.0,4994.430088207996,4478.4598834308845,59719.50836353973,11288.383834929176,30303.804167715087,12468.028629664765,18685677.73576197,828.2965039517893,249.36057259329527
ro_ro_ship,2018,0,22.05,16.53,0.24,5.28,10.02,5.74,15.62,35360.4,7072.1,False,SV,1782.3,17882.443263147896,16116.468072336567,189234.67785500607,36733.07919653362,102484.7405193173,54973.81346319459,60671028.78477132,2576.905540025068,1099.476269263892
bulk_carrier,1991,0,29.73,23.63,0.23,5.87,10.17,5.16,15.51,11336.5,2267.3,True,SV,981.9,5989.390862766995,5361.214956951991,485410.7293696616,14053.204722460345,34847.21051148462,13858.678566973063,23262408.630023755,967.8026026156027,277.17357133946126
other_ship,2024,0,29.080000000000002,20.39,0.23,8.46,10.43,3.58,17.72,8658.5,1731.7,False,SV,69.6,5169.373067094763,4646.238909898995,55988.65984011501,10339.394850329818,30202.76321199787,16939.69464631024,17110168.35778153,746.8179491162751,338.79389292620476
ro_ro_ship,2002,0,26.17,19.93,0.23,6.01,10.06,5.04,19.78,18135.9,3627.2,True,C3,1673.9,8428.339768090416,7550.161470329154,568501.6852183489,18864.101528808056,50133.828989907575,19675.172790867513,31241236.024166815,1351.3564648632885,393.50345581735024
oil_tanker,1994,0,25.200000000000003,19.03,0.21,5.96,11.36,5.08,20.58,47409.6,9481.9,False,SV,1894.5,21073.093279296914,18910.040839595607,1368174.055699124,39371.15004386631,114509.54306503615,77462.14954661217,65058181.91101504,2902.1325813597423,1549.2429909322434
cruise_ship,2022,0,23.990000000000002,17.27,0.26,6.46,8.93,4.69,18.55,24713.8,4942.8,False,C3,1601.8,21715.540753381145,19522.169176029718,222965.96733831536,43604.38155905847,117058.1984878729,65972.07331988367,72154284.88044508,3121.775245788903,1319.4414663976734
cruise_ship,2020,0,26.46,21.1,0.25,5.11,9.49,5.92,18.53,6223.3,1244.7,True,C3,1281.2,5197.521056167921,4655.208936453917,58374.327510967356,11608.1790290174,30787.006334458183,11950.843230075327,19226252.641301826,827.4259172530976,239.0168646015065
container_ship,2015,0,24.81,18.48,0.24,6.09,9.76,4.97,16.73,30672.4,6134.5,True,SV,1419.7,14269.838892968693,12779.959197361579,875197.6312165692,33222.38445571344,82368.86429887786,32749.13690189016,55002594.55101579,2288.0417883161163,654.9827380378032
bulk_carrier,1998,0,20.150000000000002,14.14,0.21,5.8,10.99,5.22,16.75,38648.1,7729.6,False,SV,1441.7,19152.622861257143,17189.895702385333,1252709.413338766,36830.910834815804,107563.32462074015,68621.6439192557,60847375.9323548,2660.37481211941,1372.4328783851142
cruise_ship,1993,0,29.0,23.07,0.22,5.71,10.54,5.3,19.6,21504.2,4300.8,True,SV,1663.5,19191.94441350497,17173.84741541358,1450050.8688814493,43290.62809749622,110764.76759669124,41844.85782951316,71712827.41998757,2985.3206370086473,836.8971565902632
other_ship,2013,0,26.71,19.78,0.28,6.65,8.3,4.55,15.49,29376.3,5875.3,False,C3,1083.6,17601.524313325695,15855.732443814544,902538.0300122827,34883.4461913533,93461.95129809431,57837.727276716025,57664497.729066595,2492.7240828910662,1156.7545455343206
ro_ro_ship,2015,0,21.69,15.9,0.26,5.53,9.13,5.48,15.35,15940.9,3188.2,False,C3,737.3,7858.484043507197,7081.204176995925,410361.2298023874,16161.910890289942,42467.8292180055,24034.858458529205,26696341.819868416,1133.3786346923082,480.69716917058406
general_cargo_ship,2017,0,26.61,19.0,0.26,7.35,9.16,4.12,15.89,33494.9,6699.0,True,C3,1573.7,16051.745772503175,14384.711381195433,185633.4478154754,36081.690663013986,96214.19174455613,38383.12377334297,59743882.86951368,2604.1011857956873,767.6624754668594
reefer_ship,1991,0,28.95,22.45,0.27,6.23,8.81,4.86,18.6,31970.8,6394.2,False,SV,1510.5,28477.32962686559,25525.349361058208,1931668.6507819835,56896.68338670407,158922.58935283963,87812.09747543055,94142796.4829754,4081.399462477994,1756.241949508611
container_ship,1998,0,23.17,16.26,0.2,6.71,11.54,4.51,20.48,36875.4,7375.1,True,C3,836.4,16091.321323653683,14402.947454792902,1213705.599230778,35953.915235733075,95337.59770637972,36948.0868253041,59548521.97895658,2559.033831659739,738.9617365060819
other_ship,1991,0,23.34,17.22,0.23,5.89,10.4,5.14,16.1,25022.9,5004.6,True,C3,544.2,10887.721479893984,9750.309114881731,858460.9937897332,24678.162721469762,66377.09788864877,27525.75287035763,40843954.01352866,1817.1496298756258,550.5150574071527
bulk_carrier,1997,0,21.529999999999998,15.77,0.24,5.52,9.68,5.49,19.23,34949.6,6989.9,False,C3,1605.0,19135.642274155703,17178.625285421997,1218109.2693543725,34675.34310312905,95796.24836499494,75296.38600367961,57282528.01138741,2587.498887768091,1505.927720073592
cruise_ship,1993,0,22.69,16.18,0.23,6.28,10.45,4.82,19.87,18126.5,3625.3,True,C3,67.1,12840.28825608396,11496.681333859726,974909.9714720233,28518.44219719262,76528.217168567,29389.53340316303,47242399.070747025,2022.3074896687458,587.7906680632607
ro_ro_ship,2016,0,29.479999999999997,23.08,0.22,6.18,10.64,4.9,16.64,22164.6,4432.9,True,SV,1076.4,11499.755108798829,10298.824435900528,137523.73180874542,26631.323731947723,67000.95935412959,26115.891450193674,44093393.41538568,1835.315703025365,522.3178290038735
bulk_carrier,2020,0,17.41,11.4,0.22,5.79,10.75,5.23,16.39,8477.9,1695.6,True,SV,1475.7,2674.560614155478,2397.2966128938087,35493.7501256904,6449.964429859505,15651.812053997199,6482.084684591569,10671376.199249713,443.72592830022234,129.6416936918314
other_ship,2015,0,25.31,18.93,0.25,6.13,9.57,4.94,17.0,39687.4,7937.5,False,C3,1447.8,25553.432021008935,23076.07013262587,1252580.0694993874,46367.06801476213,127752.7371189995,100140.13290850357,76596685.40953219,3459.506858617356,2002.802658170071
other_ship,2018,0,18.71,13.39,0.22,5.1,10.85,5.94,18.51,41473.6,8294.7,True,SV,1722.8,13843.964116347925,12403.537138642476,177940.87241116655,32946.07301792716,79607.29746663795,32957.598070287204,54524597.73260954,2266.4662108940647,659.151961405744
bulk_carrier,1998,0,17.17,12.06,0.19,4.92,12.14,6.16,21.78,45336.4,9067.3,True,SV,1352.5,13705.306044419729,12267.01799635366,1111025.281109461,32076.011837751183,78758.67978229429,31817.411740703363,53101052.34492411,2207.311990497002,636.3482348140672
other_ship,2013,0,27.38,21.46,0.24,5.68,9.81,5.33,19.09,20907.0,4181.4,True,C3,843.5,10235.711089252254,9170.804558056618,598415.8162053385,22949.50054861064,61119.81513291909,24240.204503985835,38003813.248207256,1652.7674923766492,484.8040900797166
general_cargo_ship,1999,0,20.810000000000002,13.8,0.28,6.73,8.55,4.5,16.51,19194.9,3839.0,True,SV,1957.3,7018.568034069883,6281.979730640696,570469.9681866526,16443.81816170284,40085.05263715198,16336.965889811743,27222189.133793432,1131.334789077458,326.7393177962349
bulk_carrier,2002,0,23.37,17.8,0.21,5.36,11.22,5.65,17.24,27394.6,5478.9,True,SV,1911.6,11425.641078741439,10236.45031653384,833700.8601199973,26978.691183660267,66551.95851005407,26694.029554114375,44652938.82615829,1857.4786449155629,533.8805910822875
container_ship,2001,0,22.939999999999998,16.74,0.23,5.97,10.08,5.07,19.36,44679.2,8935.8,False,C3,170.5,25400.734695002335,22898.374432497334,1481340.8055496775,48008.28081852102,130876.25324997865,90868.06750772314,79362741.07322699,3521.219947618086,1817.3613501544628
bulk_carrier,2010,0,25.99,20.34,0.29,5.36,8.11,5.65,17.83,19273.8,3854.8,False,C3,315.0,11313.686782732391,10193.091504761343,577892.387457659,22309.532776694927,60080.689627671316,37768.19303808474,36882791.48490179,1596.0837367878203,755.3638607616948
ro_ro_ship,2002,0,22.63,15.85,0.21,6.57,11.19,4.61,17.07,20541.2,4108.2,False,SV,805.9,11750.658737884127,10610.212508059198,672217.9321380431,21467.27921254909,63771.30576095885,45389.10716121422,35464371.475868896,1597.8950845904305,907.7821432242843
oil_tanker,2010,0,21.840000000000003,11.89,0.24,9.71,9.9,3.12,17.19,41827.6,8365.5,True,SV,1581.2,11763.888338997296,10534.170494949387,706190.8810790814,27125.23456888544,68805.24909783436,26501.140607252815,44915186.68204123,1869.2559068945443,530.0228121450563
oil_tanker,2021,0,16.92,10.36,0.23,6.33,10.31,4.78,17.39,36101.3,7220.3,False,C3,655.6,14424.72192684194,13076.495204826275,141960.673036621,23843.646571133788,68320.49423773441,67189.74645901316,39319283.492083326,1852.2094452307729,1343.7949291802631
container_ship,2020,0,19.58,13.13,0.28,6.17,8.38,4.91,16.84,32916.1,6583.2,True,C3,511.1,12579.995709951581,11279.506802633541,151078.80228157114,28422.879534979787,76391.51784374639,31679.336768952777,47050030.802178055,2094.8555804759862,633.5867353790555
container_ship,2022,0,23.52,18.11,0.2,5.21,11.64,5.81,18.27,45578.5,9115.7,False,SV,1720.6,26056.57067849144,23479.710400158972,268656.72013494314,51403.369171873,147112.62111680617,86687.32172837478,84974245.01316518,3681.0081993235967,1733.7464345674957
reefer_ship,1993,0,24.840000000000003,17.94,0.23,6.67,10.42,4.54,19.79,35056.5,7011.3,True,SV,1065.6,22320.14447431115,19973.298923440558,1692694.4740284672,50436.035377630906,128866.35709619109,48832.999515115174,83547006.25736326,3477.9639774287475,976.6599903023034
general_cargo_ship,2006,0,20.729999999999997,14.68,0.2,5.85,11.63,5.18,20.74,8806.2,1761.2,True,SV,1601.5,3186.8267721426664,2853.475175286303,222524.685935128,7343.695994209767,18425.014033353564,7195.553364995674,12160468.934184082,505.87287448903214,143.9110672999135
general_cargo_ship,2013,0,24.119999999999997,18.15,0.22,5.75,10.71,5.27,19.48,14163.8,2832.8,True,SV,715.9,5967.8378245058575,5343.627771519827,359955.79558699834,13769.87413481533,34383.991412845775,13521.21990955722,22801233.869341627,948.3901507821033,270.4243981911444
oil_tanker,2012,0,16.740000000000002,10.96,0.2,5.58,11.74,5.43,19.05,44284.0,8856.8,True,C3,1468.2,10448.611202019143,9378.38619745932,649068.6806184374,23871.040471718472,64736.21118187015,27906.045405604782,39494222.51146133,1792.6658798033034,558.1209081120955
ro_ro_ship,2024,0,16.23,10.35,0.26,5.62,9.09,5.39,15.04,21881.8,4376.4,False,C3,759.9,8825.696634944135,7967.254158355034,93440.94303474281,17802.314195888248,46822.54600788349,29153.932911855216,29379067.06713847,1253.8479033413623,583.0786582371043
bulk_carrier,2001,0,16.65,10.79,0.26,5.6,9.03,5.41,15.91,16019.4,3203.9,True,SV,1381.6,4837.086659067236,4335.94570043243,379061.2959381826,11846.513787992779,27485.910117836334,12023.028241884636,19596468.62241081,813.7563215456673,240.4605648376927
reefer_ship,2012,0,22.830000000000002,15.48,0.23,7.12,10.37,4.25,18.53,47685.0,9537.0,False,SV,1980.8,33479.294023114315,30104.405834950063,1740637.7639057525,67050.8718511927,186452.4454140752,102386.92667556081,110942589.65709105,4807.475728882555,2047.7385335112162
oil_tanker,2013,0,24.8,16.96,0.25,7.59,9.59,3.99,14.91,23039.9,4608.0,False,C3,1608.6,12000.700524325352,10859.086627293906,573900.3642344618,20844.75635034909,58755.98337359533,51299.446039753304,34404085.08238445,1585.0581488380376,1025.9889207950662
cruise_ship,2018,0,17.060000000000002,10.81,0.23,6.02,10.33,5.03,17.41,19214.9,3843.0,False,C3,999.3,13940.857824995783,12572.982357964036,140879.9389450018,26090.353078759712,71779.27212503293,50983.16510253016,43122675.924955264,1922.3597780788664,1019.6633020506031
reefer_ship,2006,0,18.66,12.73,0.25,5.68,9.57,5.33,16.99,25589.4,5117.9,True,SV,1499.3,12466.539943329592,11164.884579128287,891612.787620804,29063.983214792737,71622.30110398072,28717.11261184421,48117395.98719479,2001.4205291017747,574.3422522368842
cruise_ship,1999,0,29.119999999999997,22.68,0.22,6.22,10.77,4.87,19.84,42906.7,8581.3,True,SV,1627.2,38384.14702562395,34347.32437751041,2885455.6416033152,86345.07820268701,221833.80467276703,83327.49825558724,143041476.87799048,5955.64397085263,1666.5499651117448
general_cargo_ship,2007,0,24.29,17.43,0.26,6.6,9.16,4.59,14.96,41449.6,8289.9,False,C3,385.7,23962.273936714337,21611.780144813725,1409776.364850094,46558.718149191685,126436.51476500121,83385.20664439308,76938478.92459272,3351.1077525125193,1667.7041328878615
reefer_ship,2018,0,29.08,22.02,0.24,6.82,9.92,4.44,16.84,24413.1,4882.6,True,SV,1972.5,18295.539582062134,16377.843451997258,207965.53177314837,41573.89826562583,106021.61361674327,40337.06532565001,68859215.02288443,2866.04594294219,806.7413065130002
oil_tanker,1990,0,24.009999999999998,17.72,0.21,6.08,11.49,4.98,17.48,41271.2,8254.2,False,C3,998.9,20766.886485621868,18656.28650564971,1287491.0490326025,36068.191553654644,101661.97610624795,88776.92778776133,59531519.587249756,2742.574708211627,1775.5385557552268
bulk_carrier,2001,0,24.14,17.6,0.3,6.24,7.98,4.85,15.0,11889.4,2377.9,False,C3,725.9,7012.043885145937,6327.591531529953,408986.5369788747,13463.726765726497,36378.677292323526,25263.40427719339,22240746.16381995,972.1811124907679,505.26808554386787
ro_ro_ship,2016,0,27.09,20.96,0.27,5.86,8.63,5.17,13.92,16361.3,3272.3,False,C3,1365.1,9967.079380416471,8978.9870985836,105360.68834173137,20551.48810162986,53994.807353916614,30155.21523943548,33951236.261969596,1440.3657365770036,603.1043047887096
reefer_ship,2014,0,26.860000000000003,19.71,0.28,6.87,8.41,4.41,13.89,41768.0,8353.6,True,SV,249.7,29264.265315704746,26206.607600122014,1776794.6259850976,67774.77242931256,169195.63279277668,66596.31421197302,112216975.34777486,4669.380435098298,1331.92628423946
general_cargo_ship,1994,0,19.37,13.22,0.24,5.91,9.66,5.12,19.21,17676.6,3535.3,True,C3,449.3,6195.477689818308,5546.795781211199,480648.7309819647,13944.47951888313,37306.74884648573,15126.157097465906,23087348.634766728,1015.6635041993162,302.52314194931813
other_ship,2001,0,18.46,10.67,0.31,7.48,7.64,4.05,16.67,49070.2,9814.0,True,SV,259.9,15799.9699830594,14148.640796760516,1134268.584840776,36832.744325344174,89628.43170859654,36617.22015779288,60981838.266403794,2534.6277429371175,732.3444031558577
ro_ro_ship,2011,0,27.279999999999998,19.4,0.27,7.61,8.8,3.98,14.14,43290.7,8658.1,False,C3,694.4,30603.08000281717,27645.76812422221,1495381.325441503,55197.34319563203,153662.507165686,121442.336896986,91170006.7185146,4130.100803600342,2428.8467379397202
general_cargo_ship,2017,0,23.67,16.05,0.22,7.4,10.82,4.09,20.09,33443.9,6688.8,False,SV,1375.7,16537.2862927448,14873.642934627305,169943.52020713332,33002.09677278261,91961.05042837093,51172.00558712734,54600812.02754562,2369.5649493441797,1023.4401117425468
bulk_carrier,2019,0,29.33,22.95,0.2,6.18,11.88,4.9,20.16,20198.2,4039.6,False,SV,973.3,12685.124315784527,11414.924534999673,129906.22962238616,25001.261081226516,70568.78574025718,40630.26808899248,41356453.70214804,1804.2516797112303,812.6053617798498
oil_tanker,1999,0,22.79,17.15,0.25,5.39,9.54,5.62,18.25,10977.0,2195.4,True,C3,192.3,3453.041925337492,3092.4940638098187,275870.2852457424,7835.674427894068,21167.597260349,8965.254503694257,12967557.968823148,584.3793433374643,179.30509007388514
bulk_carrier,2007,0,29.22,22.93,0.21,6.08,11.1,4.98,16.45,13532.9,2706.6,True,C3,576.7,7208.472078026922,6461.6286362878645,493906.2900729797,16235.53041380384,43355.98247522201,17370.51872952003,26879202.887129784,1174.0395419767553,347.41037459040064
