type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
other_ship,2014,0,22.23,15.3,0.26,6.67,9.19,4.54,14.42,13916.8,2783.4,False,C3,1090.4,175.1479641029194,2345.667767977648,23.374993200000006,1587.3312690000002,3641.1047100000005,7772.626704280568,161.09866216953014,2157.5125994232912,20.914467600000005,1420.2437670000004,3257.8305300000006,7017.600026192822,9834.51135337248,88819.66848154856,1291.7759400000002,87720.93855,201218.94450000004,388885.8388249211,375.5846716859395,2846.0822994030464,51.67103760000001,3508.837542,8048.757780000001,14830.933330688986,1030.2821417818789,9057.636277271658,135.32890800000004,9189.812610000003,21080.079900000004,40493.139837053546,468.31006444630856,16918.032091723537,49.210512000000016,3341.750040000001,7665.483600000001,28442.786308169845,615359.4246824494,4643999.809178111,85626.29088000002,5814645.069600001,13337941.464000002,24497572.058340564,27.161983737885897,245.3114653299913,3.567762120000001,242.27687790000004,555.7475610000001,1074.0656500878774,9.366201288926172,338.36064183447075,0.9842102400000002,66.83500080000002,153.30967200000003,568.8557261633969
reefer_ship,2000,0,29.919999999999998,23.88,0.27,5.77,8.62,5.25,16.78,41979.2,8395.8,False,SV,604.3,330.4329114700624,6006.777076854694,86.140908,6166.891411799999,25522.593919199997,38112.836227324755,303.92759771577926,5524.950038604317,77.07344400000001,5517.7449474,22836.005085599998,34259.701113320094,20245.45008848892,264274.1556679201,5531.153039999999,395979.3432839999,1638819.1884959997,2324849.2905764086,683.9292872561706,7288.236700986643,190.416744,13632.075752399996,56418.36550559999,78213.0239902428,1406.0723225163422,31102.06514158943,498.71052000000003,35703.055541999995,147762.385848,216472.28937410578,1129.3568469216268,43323.632076708214,181.34928000000002,12982.929288,53731.776672,111349.04416362985,1120552.4731354218,11892337.005056405,315547.7472,22590296.961119995,93493291.40927999,129412025.59579182,48.124430538211364,628.1926651122692,13.1478228,941.2623733799999,3895.55380872,5526.28110055048,22.587136938432536,866.4726415341644,3.6269856000000003,259.65858575999994,1074.63553344,2226.9808832725967
general_cargo_ship,2007,0,28.0,21.56,0.25,6.19,9.29,4.89,17.13,10017.7,2003.5,False,C3,646.9,80.67675944347705,1966.4472189477915,16.178262500000002,1060.3423575000002,3693.2118299999997,6816.856428391268,74.20536162715537,1808.710811010803,14.475287500000002,948.7273725000002,3304.45269,6150.571522637958,5117.197902906225,81480.55545248048,1038.81475,68085.14085000001,237143.07539999997,392864.7843553867,169.79829356825294,1908.8485470783453,35.762475,2343.914685,8163.941939999999,12622.265940646597,239.7453156446682,6758.244166015037,93.66362500000001,6138.824175000002,21381.7527,34612.22998165971,251.66547063473237,15275.981344789298,34.05950000000001,2232.2997000000005,7775.1828,25569.18881542403,278198.2016816513,3108510.7420932148,59263.530000000006,3884201.4780000006,13528818.071999999,20858992.023774866,12.163831080678731,193.68328755097818,2.4693137500000004,161.84172825000002,563.700753,933.8589136316568,5.033309412694647,305.5196268957859,0.6811900000000001,44.64599400000001,155.50365599999998,511.38377630848055
ro_ro_ship,1996,0,16.240000000000002,10.2,0.21,5.83,11.5,5.19,17.54,42269.8,8454.0,True,C3,847.0,350.87878589537496,990.9043914222577,50.59719,4214.02311,7372.733399999999,12979.136877317633,317.1043573065154,895.5232200554095,45.27117,3770.44173,6596.656199999999,11624.996677361924,35335.55773252247,153375.98801319711,3674.9538000000002,306071.1522,535493.2679999999,1033950.9197457195,1033.3223881523475,2790.505769259421,111.84642,9315.20898,16297.621199999996,29548.504757411763,2972.1497158196476,9410.431498978212,292.9311,24396.9759,42684.246,79756.73421479786,1501.0857150604277,7565.37403411749,106.5204,8871.6276,15521.543999999998,33566.15174917791,1692999.5237309036,4571975.786542243,185345.49599999998,15436632.024,27007486.559999995,48894439.39027314,77.63114956387513,336.96239790778156,7.722729,643.193001,1125.3119399999998,2190.8212174716564,30.021714301208558,151.3074806823498,2.130408,177.432552,310.43087999999995,671.3230349835583
ro_ro_ship,1992,0,17.560000000000002,11.14,0.24,6.18,9.77,4.9,19.32,20293.0,4058.6,False,SV,57.6,137.9064587113721,2744.3971246219285,27.760824,2144.523654,3865.6947420000006,8920.282803333303,126.66408435990157,2520.6690981581846,24.838632,1918.7843220000002,3458.7795060000008,8049.735642518087,11884.795742983157,161039.16747106815,2016.31248,155760.13908,280771.51284000004,611471.9276140514,259.91613710727546,2444.128947540821,61.366032,4740.5259719999995,8545.219956,16051.157044648096,790.7577504626503,16359.009662877275,160.72056,12415.663260000001,22380.337980000008,52106.48921333994,604.6318978942146,26000.327026074636,58.44384,4514.78664,8138.304720000002,39316.49412396885,425774.22459838225,3979514.9574123546,101692.2816,7855728.7535999995,14160650.212800004,26523360.43001074,20.274063326265384,274.713873921234,4.2371784,327.3220314,590.0270922000002,1216.5742392474995,12.092637957884293,520.0065405214926,1.1688768,90.2957328,162.76609440000004,786.329882479377
bulk_carrier,2022,0,26.92,18.76,0.25,7.91,9.55,3.83,15.73,16844.0,3368.8,False,C3,1017.7,176.21821381901702,2621.808729449154,27.20306,2278.3362840000004,5403.487824000002,10507.054111268173,162.08306297791938,2411.503216391735,24.33958,2038.5114120000005,4834.699632000002,9471.136903369657,2450.092812456921,23151.877148470117,286.348,23982.487200000003,56878.81920000001,106749.62436092706,377.8796991520098,2545.01404141639,60.13308,5036.322312,11944.552032000001,19963.9011645684,1036.5777283471589,9010.57672917763,157.49140000000003,13190.367960000003,31283.35056000001,54678.364377524806,471.17169470325405,20367.035969621076,57.269600000000004,4796.497440000001,11375.763840000003,37067.73854432434,619119.6068400758,4144489.880367765,99649.104,8345905.545600001,19793829.081600003,33002993.218407847,27.327958292788736,258.232475886782,4.152046,347.7460644000001,824.7428784000002,1462.201422979571,9.42343389406508,407.34071939242153,1.145392,95.92994880000002,227.51527680000007,741.3547708864867
other_ship,1998,0,27.150000000000002,20.28,0.3,6.57,7.96,4.61,14.24,34740.7,6948.1,False,C3,1858.6,360.8415392654954,6270.558814235569,67.327089,3902.9909535000006,12047.588514000003,22649.30691000107,326.1081290688167,5666.9756128653,60.240027000000005,3492.1498005000008,10779.421302000002,20324.89487143412,24750.285379142748,298492.57010027755,4890.07278,283480.39557000005,875035.3762800002,1486648.7001094206,766.4833523748201,7608.292483785226,148.82830199999998,8627.664213,26631.511452000006,43782.779803160054,1030.8614007429358,24213.335652198315,389.78841,22596.263415000005,69749.19666000002,117979.44553794127,1074.0415102746558,45226.14698489054,141.74124,8216.82306,25363.344240000006,80022.0970351652,1243849.2934584182,12414577.347352453,246629.75759999998,14297272.124400001,44132218.97760001,72334547.50041088,54.37562696932876,655.7791312809129,10.2762399,595.71967185,1838.8424574000005,3154.993127400242,21.480830205493117,904.5229396978108,2.8348248,164.33646120000003,507.2668848000001,1600.441940703304
general_cargo_ship,1995,0,21.290000000000003,15.22,0.21,5.86,11.27,5.17,18.65,41832.8,8366.6,False,SV,459.7,362.5042271368728,7118.996935059135,56.75064780000001,4191.917598000001,10887.540246,22617.709653996008,327.6107721183503,6433.7458931817855,50.77689540000001,3750.663114000001,9741.483378,20304.28005270014,25588.533680249846,319157.16106825264,4121.889156000001,304465.5939600001,790779.2389200001,1444112.4167845026,777.3486368015296,6910.47632766573,125.44880040000001,9266.344164000002,24067.194228,41146.812156867265,2132.3778066874875,32807.242229895695,328.55638200000004,24268.996620000005,63033.12774000001,122570.3007785832,969.2626394034033,55302.61037556116,119.47504800000002,8825.089680000003,22921.137360000004,88137.57510296458,1273611.108176072,11253532.8852615,207886.58352000001,15355656.043200003,39882779.006400004,67973465.62655759,56.217233085397396,701.1786114378278,8.66194098,639.8190018000001,1661.7824586000002,3067.6592459032254,19.38525278806807,1106.0522075112233,2.3895009600000003,176.50179360000004,458.42274720000006,1762.7515020592916
container_ship,2005,0,20.86,14.85,0.22,5.79,10.51,5.23,19.4,5694.6,1138.9,False,C3,545.0,40.23038835173328,880.665126779113,6.188782600000001,601.3938672,1542.435048,3070.9132129308464,37.00335185293115,810.0235390695585,5.537331800000001,538.0892496,1380.073464,2770.7269363224896,2551.749231460207,36490.72449347871,397.384988,38615.816736,99040.56624,177096.24168893893,84.67186013461948,854.869803530439,13.680466800000001,1329.3969696,3409.593264,5692.212364065059,119.55174229142527,3026.6512611777607,35.82979400000001,3481.7539680000004,8929.887120000001,15593.673885469188,125.49586384230524,6841.284077221605,13.029016000000002,1266.0923520000001,3247.2316800000003,11493.132989063912,138726.713487394,1392133.478286069,22670.48784,2203000.69248,5650183.1232,9406714.495293465,6.065633419044754,86.74024674679366,0.9446036600000002,91.79169552,235.4242968,420.96647614583844,2.509917276846105,136.8256815444321,0.26058032000000003,25.32184704,64.9446336,229.86265978127818
container_ship,1999,0,16.85,10.77,0.22,5.86,10.61,5.17,16.86,36015.2,7203.0,False,SV,1393.5,369.252597512101,4927.3324818344345,39.141102000000004,3849.513696,7074.959472,16260.199349346534,333.7095667355351,4453.04379374342,35.02098600000001,3444.301728,6330.226896,14596.302970478955,26064.8892361483,234552.00402591843,2842.8800400000005,279596.25792,513865.47744,1056921.5086620667,791.8197411890508,5978.508103862174,86.522436,8509.451328,15639.384095999998,31005.685705051223,2172.0741030123586,25512.8855064037,226.60638000000003,22286.65824,40960.29168,91158.51590941606,987.306410460163,35538.182428169464,82.40232000000002,8104.23936,14894.65152,59606.78203862963,1297320.6233446542,9755231.076532517,143380.0368,14101376.486399999,25916693.6448,51214001.86787717,57.263771806689455,515.3036452084573,5.974168200000001,587.5573536,1079.8622352,2245.9611740151468,19.74612820920326,710.7636485633893,1.6480464000000001,162.0847872,297.8930304,1192.1356407725925
container_ship,2007,0,28.61,22.22,0.24,6.15,9.81,4.92,15.86,12842.4,2568.5,True,SV,1777.5,73.65297166634299,167.54530829768254,15.226068,1440.62028,5204.9727840000005,6902.017411964026,67.74497928668983,154.10584506524813,13.623324,1288.9760400000002,4657.080912,6181.531100351938,10856.118343056536,52352.60379174984,977.6738399999998,92502.9864,334214.04192,490903.4242948064,304.1813755568596,1030.5710498710114,33.657624,3184.52904,11505.729312,16058.66840142787,1171.3871310769148,311.2296748563763,88.15092,8340.433200000001,30134.05296,40045.25388593329,277.1650746010135,1508.9923629400062,32.05488,3032.8848000000003,10957.837440000001,15808.93455754102,498371.9794036328,1688491.7201128544,55775.4912,5277219.552,19066637.1456,26586495.888316486,21.152071482708923,68.37621644571904,2.3239788,219.884148,794.4432144,1106.179629128428,5.5433014920202694,30.179847258800123,0.6410975999999999,60.657696,219.1567488,316.1786911508204
cruise_ship,2015,0,27.009999999999998,20.47,0.21,6.33,11.05,4.78,16.3,37663.8,7532.8,True,C3,1194.7,345.5972838071104,933.1864422862794,240.44697600000003,7247.758848000001,23437.855232,32204.844782093394,317.8755765498556,858.3319148301606,215.13676800000005,6484.836864000001,20970.712576,28846.89369938002,26649.801243307662,114897.19033625927,13287.8592,400534.04160000006,1295249.8944,1850618.7867795671,1007.8873513211004,2627.965092834933,531.514368,16021.361664000002,51809.995776,71998.72425215604,2873.200947729703,8862.295057856943,1392.0614400000002,41960.70912000001,135692.84608000002,190781.11264558666,1392.2457422532434,7124.708034979971,506.20416000000006,15258.439680000003,49342.85312000001,73624.45073723322,1651326.657900157,4305668.49374701,880795.2384,26549685.0432,85856564.4288,119244039.86204717,73.60421295770688,317.3350971191923,36.69980160000001,1106.2368768000001,3577.3568512,5111.232839676899,27.844914845064867,142.49416069959943,10.124083200000001,305.1687936,986.8570624,1472.4890147446645
reefer_ship,2015,0,19.51,13.42,0.23,5.86,10.37,5.17,20.25,39733.5,7946.7,True,C3,264.9,179.011962666898,601.4100537997974,69.454158,5928.063372600001,13575.8720922,20353.811639266696,164.65271432463345,553.1686056340383,62.14319400000001,5304.056701800001,12146.8329246,18230.85414035867,18298.836990014046,75675.13917086557,3838.2561,327603.50217000005,750245.56299,1175661.2974208798,521.6702649882878,1709.180946659949,153.530244,13104.1400868,30009.8225196,45498.344062048236,1620.0177616913845,5796.723410118531,402.10302,34320.366894000006,78597.154218,120736.36530380991,1073.875410212092,4746.648514301604,146.21928,12480.133416000002,28580.783352,47027.6599725137,854706.6436341773,2800328.8826822606,254421.5472,21715432.143840004,49730563.032479994,75355452.24983644,50.5396450200388,209.00752723381925,10.6008978,904.8096726600002,2072.10679302,3247.064535733858,21.47750820424184,94.93297028603209,2.9243856,249.60266832000002,571.61566704,940.553199450274
other_ship,2017,0,19.46,12.32,0.23,6.91,10.23,4.38,17.66,7313.6,1462.7,True,C3,1194.2,46.46961155682578,119.66831722308721,10.866398300000002,864.1704735000002,1540.7496720000001,2581.9244725799135,42.7421026084173,110.06925434422993,9.722566900000002,773.2051605000003,1378.5654960000002,2314.3045803526475,1062.667024765577,3728.599845956123,114.38314000000003,9096.531300000002,16218.4176,30220.598910721703,137.67260023924499,340.0920992661799,24.020459400000004,1910.2715730000004,3405.867696,5817.924427905426,410.0259843249334,1153.4295635960216,62.91072700000002,5003.0922150000015,8920.129680000002,15549.588169920959,241.9611071773929,944.4861065542289,22.876628000000007,1819.3062600000005,3243.6835200000005,6272.313621731622,225563.33754908715,557208.2524136662,39805.332720000006,3165592.8924000007,5644009.3248000005,9632179.139882755,11.852824507000667,41.58822905104907,1.6585555300000006,131.89970385000004,235.16705520000002,422.1663681380498,4.839222143547858,18.889722131084575,0.4575325600000001,36.38612520000001,64.87367040000001,125.44627243463245
general_cargo_ship,1996,0,19.61,12.54,0.25,6.82,9.41,4.44,15.04,8881.5,1776.3,False,C3,381.4,101.6935239059394,1261.843803153964,14.3436225,1035.778293,1904.4955710000002,4318.154813559904,91.90484246044791,1140.3829023156145,12.8337675,926.7489990000001,1704.0223530000003,3875.892864276063,7178.3663933604275,60066.57636532386,1041.79995,75230.21286000001,138326.52042000002,281843.47598868434,218.07006998011605,1531.040056821099,31.706955,2289.615174,4209.937578,8280.369833801215,598.1971994467024,4872.523877305838,83.04202500000001,5996.611170000001,11026.026990000002,22576.401261752544,271.90781793031925,9100.996418988465,30.197100000000002,2180.58588,4009.4643600000004,15593.151576918784,357286.8727604395,2498223.5170123335,52542.954,3794219.4312000005,6976467.986400001,13678740.761372775,15.770653439958517,131.96444807533274,2.18928975,158.09247630000002,290.68616610000004,598.7030336652913,5.438156358606385,182.01992837976928,0.603942,43.611717600000006,80.18928720000001,311.8630315383757
other_ship,1994,0,19.48,12.43,0.25,6.8,9.4,4.45,19.0,30849.7,6169.9,False,C3,966.5,216.5593819830378,3674.0767365095726,49.821942500000006,3587.17986,6557.153773499999,14084.791694492611,195.71409387771868,3320.4222912840523,44.5775275,3209.5819800000004,5866.927060499999,12637.22295316177,14053.758754876457,164715.32597472108,3618.6463500000004,260542.53720000002,476256.4319699999,919186.7002495974,438.17131811705127,3566.460351828464,110.132715,7929.55548,14494.760972999997,26539.080837945512,741.315227888805,12626.989135916705,288.442825,20767.883400000002,37962.469215,72387.09980380551,821.8572371272783,28541.385268543367,104.88830000000002,7551.957600000001,13804.534259999999,50824.62266567064,717901.635917463,5807888.913909368,182505.642,13140406.224,24019889.612399995,43868592.02822682,30.875682112986155,361.8745797929479,7.604401750000001,547.516926,1000.8287338499998,1948.7003235059337,16.437144742545566,570.8277053708673,2.097766,151.039152,276.09068519999994,1016.4924533134127
cruise_ship,2013,0,23.01,15.66,0.23,7.12,10.35,4.25,16.26,47767.3,9553.5,False,SV,671.9,529.858080764483,8279.13546695572,333.99036000000007,10339.17984,22740.387120000003,42222.5508677202,487.35609567642285,7615.033691531464,298.83348000000007,9250.845120000002,20346.662160000003,37998.73054720789,29751.389561642096,295247.4422702349,18457.362000000005,571375.728,1256705.604,2171537.5258318773,1136.2197346874743,8036.63355664305,738.2944800000001,22855.02912,50268.22416,83034.40105133053,3116.812239791077,38153.63388919351,1933.6284000000005,59858.409600000006,131654.8728,234717.3569289846,1416.7328362686712,64314.93188608018,703.1376000000001,21766.694400000004,47874.499200000006,136075.99592234887,1861586.946857034,13087450.95535669,1223459.424,37874048.256000005,83301628.60800001,137348174.19021374,82.17050450358293,815.4453167463631,50.97747600000001,1578.0853440000003,3470.9011920000003,5997.579833249947,28.334656725373424,1286.2986377216034,14.062752000000003,435.33388800000006,957.489984,2721.519918446977
bulk_carrier,2022,0,23.57,16.65,0.25,6.67,9.26,4.54,17.35,18225.6,3645.1,True,SV,956.0,60.88297003398731,150.70238318118072,29.434182500000002,2078.7458535,5189.0732325,7508.838621715167,55.99930933607389,138.6139567227972,26.335847500000003,1859.9305005,4642.8549975000005,6723.734611558872,2557.514226481752,10533.266730223875,309.8335,21881.5353,54621.8235,89903.97325670562,294.44664060355734,960.7576415843159,65.065035,4595.122413,11470.582934999999,17385.974665187874,571.492209330294,287.5085211723638,170.40842500000002,12034.844415000001,30042.002925,43106.25649550266,318.6502015659821,1437.5426058618193,61.9667,4376.30706,10924.3647,17118.831267427802,482422.5508143071,1574109.153418692,107822.058,7614774.2844,19008394.577999998,28787522.624633,20.0888170552467,63.16475086362539,4.492585750000001,317.28226185,792.01644075,1197.044856268872,6.373004031319642,28.750852117236388,1.2393340000000002,87.5261412,218.487294,342.376625348556
