month,type,year_ship,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,Total_PM10,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,Total_PM2.5,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,Total_NOx,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,Total_SOx,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,Total_CO,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,Total_HC,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,Total_CO2,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,Total_N2O,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4,CO2_scaled
4,container_ship,2021,0,20.83,13.85,0.22,6.76,10.96,4.48,13.52,59130.8,15170.3,TRUE,C3,66.2,1032.858588,2194.300456,82.4354102,9352.671994,19161.90934,31824.17578,948.65816,2015.417266,73.7579986,8368.180205,17144.86625,28550.87988,22148.52421,87521.87262,867.74116,98449.17888,201704.3088,410691.6257,2508.687661,5738.51454,182.2256436,20674.32756,42357.90485,71461.66026,9314.022697,27079.71532,477.257638,54147.04838,110937.3698,201955.4139,3950.143555,20069.82124,173.548232,19689.83578,40340.86176,84224.21056,24651.68725,56389.66855,1811.437586,205515.8279,421064.2332,118265307.3,188.913883,746.51009,12.58224682,1427.513094,2924.712478,5300.231791,79.00287109,401.3964248,3.47096464,393.7967155,806.8172352,1684.484211,709432.8544
10,container_ship,1997,0,18.28,12.26,0.22,5.8,10.75,5.22,15.64,37248.9,7719.7,TRUE,SV,76.9,298.6750448,561.6220212,41.9488498,4083.412512,8631.489206,13617.14763,274.3265357,515.8376173,37.5331814,3653.579616,7722.911395,12204.18835,49761.43387,243058.9582,3046.811196,296584.6982,626918.6897,1219370.591,982.5621307,3169.405279,92.7290364,9026.490816,19080.13404,32351.3213,6407.782501,1349.435062,242.861762,23640.80928,49971.77962,81612.66822,1101.670247,5976.069562,88.313368,8596.65792,18171.55622,33934.26732,10647.64412,34345.6138,1016.536737,98952.38728,209164.8738,53531785.15,84.8871519,414.6299876,6.40271918,623.2576992,1317.437826,2446.615384,22.03340494,119.5213912,1.76626736,171.9331584,363.4311245,678.6853464,354127.0558
7,container_ship,1996,0,19.33,13.85,0.23,5.25,10.31,5.77,12.47,37037.5,10073.4,TRUE,SV,82.7,752.9790354,1524.106536,57.2269854,4823.14392,12723.91301,19881.36948,691.5948749,1399.858721,51.2030922,4315.44456,11384.55374,17842.65499,80208.63638,514135.5339,4156.486308,350312.5584,924157.8922,1872971.107,1725.400426,7461.418423,126.5017572,10661.68656,28126.54454,48101.55171,8560.081361,3236.222169,331.314126,27923.4648,73664.75952,113715.842,2224.27311,12135.83314,120.477864,10153.9872,26787.18528,51421.75659,17367.86617,75106.57504,1288.151512,108566.6157,286409.0719,79536397.5,136.8264974,877.0547344,8.73464514,736.164072,1942.070933,3700.850882,44.48546219,242.7166627,2.40955728,203.079744,535.7437056,1028.435132,488738.2803
8,container_ship,2013,0,19.86,13.18,0.21,6.47,11.51,4.68,16.18,51636.5,11539.9,FALSE,SV,70.1,718.2643878,10844.47263,59.8574613,6809.279554,13871.14444,32303.01847,659.7102258,9960.412358,53.5566759,6092.513285,12411.02397,29177.21652,56211.99557,539022.0962,3307.912335,376302.2911,766563.2453,1741407.54,1413.107111,9657.964304,132.3164934,15052.09164,30662.52981,56918.00936,5465.055125,64642.55151,346.543197,39422.14478,80306.6257,190182.9203,2342.166482,102740.1728,126.015708,14335.32538,29202.40934,148746.0897,14794.19702,100499.0175,1401.341958,159414.1972,324741.7495,94014802.02,113.2047133,1085.53061,9.13613883,1039.31109,2117.174677,4364.35723,46.84332964,2054.803455,2.52031416,286.7065075,584.0481869,2974.921793,600850.5031
11,container_ship,1992,0,19.32,12.34,0.28,6.7,8.5,4.52,10.74,46717.2,10962.9,TRUE,C3,78.2,954.5234006,3477.4181,75.8194164,6698.770416,12337.73536,23544.2667,876.7089929,3193.932929,67.8384252,5993.636688,11039.02638,21171.14341,102520.4821,650499.3065,5506.883928,486542.2723,896109.2001,2141178.145,2347.401298,9121.922843,167.6008152,14807.80829,27272.8887,53717.62194,8896.780609,41811.14624,438.954516,38782.35504,71428.99421,161358.2306,3735.091568,29398.4622,159.619824,14102.67456,25974.17971,73370.02786,23572.09769,91600.38235,1702.553803,150423.4349,277048.5353,88799611.93,174.8878812,1109.675288,11.57243724,1022.443906,1883.128029,4201.707541,74.70183135,587.969244,3.19239648,282.0534912,519.4835942,1467.400557,544347.004
11,container_ship,2006,0,23.29,15.93,0.24,7.12,9.64,4.25,12.96,36089,7561.2,TRUE,C3,86,505.0225091,1367.219686,44.8227936,4909.819853,10985.03234,17811.91718,463.8521958,1255.761559,40.1046048,4392.99671,9828.713146,15981.42822,54180.84513,256625.5401,2878.095168,315262.1169,705354.7081,1334301.305,1303.263197,3575.540453,99.0819648,10853.28599,24282.70307,40113.87467,5040.244409,16872.7668,259.500384,28425.27283,63597.55565,114195.3401,2117.330395,12505.0581,94.363776,10336.46285,23126.38387,48179.59899,13087.08802,35904.80628,1006.512861,110251.8703,246673.0749,66381619.65,98.2027818,465.1337915,6.84137376,749.3935565,1676.662831,2996.234334,42.3466079,250.101162,1.88727552,206.729257,462.5276774,963.5919798,406923.3524
11,container_ship,2006,0,21.81,15.45,0.24,6.12,9.83,4.95,12.78,38019.9,10320,FALSE,C3,69.8,764.0258048,5074.969285,61.17696,5760.04608,14541.2928,26201.51093,701.7410924,4661.248963,54.73728,5153.72544,13010.6304,23582.08318,66437.0265,346118.9623,3928.2048,369855.5904,933704.064,1720043.848,1503.137725,7830.941523,135.23328,12732.73344,32143.9104,54345.95637,5813.239819,27067.58448,354.1824,33347.6352,84186.432,150769.0739,2491.388494,35287.90983,128.7936,12126.4128,30613.248,80647.75273,15094.18493,78145.14738,1373.751881,129344.0233,326530.2548,89801291.78,120.4171105,627.3406192,9.337536,879.164928,2219.46048,3855.720674,49.82776988,705.7581967,2.575872,242.528256,612.26496,1612.955055,550487.3622
8,container_ship,2003,0,20.93,14.26,0.23,6.44,10.15,4.7,13.42,36708.9,7828.3,FALSE,SV,82.3,672.1366996,5773.904109,44.4725723,4597.779782,10180.79809,21269.09125,617.3429469,5303.205404,39.7912489,4113.802963,9109.135133,19183.2777,58446.66953,359091.8272,2855.607274,295225.8597,653714.4036,1369334.367,1322.355898,7425.970241,98.3077914,10163.5132,22504.92209,41515.06923,5114.083584,40767.0777,257.472787,26618.72506,58941.46262,131698.8218,2191.750107,46978.47264,93.626468,9679.536384,21433.25914,80376.64474,13844.09825,77359.59878,1041.161455,107640.0766,238345.884,68569774.81,105.9345885,650.8539368,6.78791893,701.7663878,1553.911287,3019.254119,43.83500215,939.5694529,1.87252936,193.5907277,428.6651827,1607.532895,438230.8191
7,container_ship,1997,0,20.16,13.92,0.28,5.96,8.54,5.08,11.66,50743.2,13159.4,FALSE,SV,73.9,1027.144788,7409.06314,91.0104104,7152.818189,16705.91094,32385.94746,943.4101583,6805.063428,81.4303672,6399.889958,14947.394,29177.18791,94899.24669,573987.3044,6610.229808,519520.479,1213376.689,2408393.949,2020.795724,12494.16548,201.1809072,15811.49284,36928.85576,67456.49071,7815.232081,50613.42519,526.902376,41411.05267,96718.43174,197085.0441,3349.385177,44268.30191,191.600864,15058.56461,35170.33882,98038.19138,20341.31274,125766.1646,2048.59992,161006.4465,376041.9018,111508948.2,161.8869502,979.1548135,13.89106264,1091.745934,2549.849564,4796.528325,66.98770355,885.3660382,3.83201728,301.1712922,703.4067763,1960.763828,685204.4256
7,container_ship,2001,0,21.14,14.31,0.26,6.57,9.18,4.61,12.91,36320.1,10804.2,FALSE,C3,83.4,624.7230403,4878.025922,69.3845724,6473.703773,14100.2589,26146.09621,573.7945316,4480.360766,62.0809332,5792.26127,12616.02112,23524.51862,54323.74263,318132.1254,4455.219912,415679.9265,905385.0453,1697976.06,1229.074677,6961.747883,153.3764232,14310.29255,31168.99336,53823.4849,4753.327481,26035.55069,401.700156,37479.33763,81633.07786,150302.9938,2037.140349,36572.15622,146.072784,13628.85005,29684.75558,82068.97498,12371.85535,69680.98092,1561.812861,145719.9124,317389.9462,88972972.92,98.46178352,576.6144772,10.59027684,988.0916285,2152.14478,3825.902946,40.74280698,731.4431243,2.92145568,272.577001,593.6951117,1641.3795,546724.5078
11,container_ship,1992,0,21.67,14.48,0.25,6.94,9.58,4.36,13.39,41670.2,12326.7,FALSE,SV,79.4,702.0017791,7954.419874,76.1173725,7801.913578,16278.34418,32812.79678,644.7733732,7305.961732,68.1050175,6980.659517,14564.83427,29564.33391,64858.86003,495603.7285,5528.52495,566665.302,1182321.84,2314978.256,1381.112196,8854.773303,168.259455,17246.33528,35983.70819,63634.18842,5341.317885,53274.00626,440.679525,45168.97334,94243.04525,198468.0223,2289.136236,69967.5852,160.2471,16425.08122,34270.19827,123112.248,13868.83088,88554.79479,1709.24452,175194.9337,365536.4035,105197036,110.6415848,845.4416544,11.61791475,1190.818388,2484.589375,4643.108917,45.78272472,1399.351704,3.204942,328.5016243,685.4039654,2462.24496,644864.2074
7,container_ship,2000,0,20.67,13.5,0.24,6.93,9.97,4.37,14.09,41101.9,10884.1,TRUE,SV,79.2,411.5507833,594.1661198,64.5209448,6878.925346,13400.50392,21349.66711,378.0004477,545.7286644,57.7292664,6154.827941,11989.92456,19126.21088,59831.43181,247455.9126,4142.923824,441699.4169,860453.4096,1613583.095,1290.429783,3353.061607,142.6252464,15206.0455,29622.16656,49614.3287,8562.32523,1427.630265,373.542312,39825.35726,77581.8648,127770.7199,1425.889263,6526.309783,135.833568,14481.9481,28211.5872,50781.56791,12989.45533,33751.88991,1452.334978,154841.2523,301638.8031,82129705.12,108.4444702,448.5138416,9.84793368,1049.941237,2045.340072,3662.087554,28.51778525,130.5261957,2.71667136,289.6389619,564.231744,1015.631358,504673.7356
5,container_ship,1996,0,20.98,13.54,0.21,7.23,11.03,4.19,14.59,27164.2,6587.3,FALSE,SV,88.4,453.5181775,6239.600169,34.1683251,4343.507525,8134.31423,19205.10843,416.5465869,5730.937112,30.5716593,3886.296206,7278.070627,17342.42219,41901.13596,366135.0639,2481.699402,315475.8097,590808.0862,1316801.795,892.2477188,5556.917131,75.5299818,9601.437686,17981.11567,34107.24818,3450.681785,37193.47996,197.816619,25146.62251,47093.39818,113081.9991,1478.863622,59113.76435,71.933316,9144.226368,17124.87206,86933.65972,8875.770006,54943.25919,760.0703657,96620.81308,180946.8616,56342742.02,71.47840841,624.5833443,5.21516541,662.9564117,1241.553225,2605.786554,29.57727245,1182.275287,1.43866632,182.8845274,342.4974413,1738.673194,342146.7742
5,container_ship,1992,0,21.62,15.81,0.21,5.6,11.02,5.41,15.33,43312.9,10679.8,FALSE,SV,81.9,621.6883076,6061.036829,55.3961226,5454.387456,15398.90459,27591.4133,571.0071956,5566.930566,49.5649518,4880.241408,13777.96726,24845.71138,57438.59364,400508.5719,4023.507852,396160.7731,1118446.754,1976578.201,1223.10417,7795.2592,122.4545868,12057.06701,34039.68382,55237.56879,4730.237123,42794.39954,320.714394,31578.03264,89151.55286,168574.9366,2027.244481,49314.68336,116.623416,11482.92096,32418.7465,95360.21871,12167.01492,77160.64373,1232.28022,121332.2062,342546.818,91301785.72,97.98348327,683.2205051,8.45519766,832.5117696,2350.359121,3972.530077,40.54488963,986.2936672,2.33246832,229.6584192,648.3749299,1907.204374,554438.9631
4,container_ship,2002,0,20.37,14.15,0.26,5.96,8.97,5.08,12.88,30402.3,8874.4,FALSE,SV,83.3,491.2780394,4172.960157,56.9913968,4823.697869,11452.23571,20997.16317,451.2281993,3832.773188,50.9923024,4315.940198,10246.73722,18897.6711,42719.82952,284600.8632,3659.447584,309732.1789,735354.0826,1376066.402,966.5361428,6439.09453,125.9809824,10662.91108,25315.46842,43509.99115,3737.985083,29844.18036,329.950192,27926.67187,66302.41728,128141.2048,1601.993607,29015.94738,119.981888,10155.15341,24109.96992,65003.04621,9497.693585,62878.4747,1252.330254,105996.0471,251651.689,71895481.13,77.429691,515.8390646,8.69868688,736.2486221,1747.972819,3086.188884,32.03987214,580.3189477,2.39963776,203.1030682,482.1993984,1300.060924,431276.2346
7,container_ship,2015,0,21.74,15.98,0.22,5.54,10.95,5.47,15.58,32320.5,8373.8,FALSE,SV,77.2,454.2119668,4405.789635,45.5032292,4230.845702,12203.77515,21340.12568,417.1838173,4046.622002,40.7134156,3785.493523,10919.16724,19209.18,35547.02349,246605.1944,2514.65214,233809.8941,674419.153,1192895.917,893.6126738,5666.402161,100.5860856,9352.395763,26976.76612,42989.7628,3455.960617,31107.40411,263.439748,24494.36986,70653.43507,129974.6094,1481.125979,35847.02204,95.796272,8907.043584,25692.15821,72023.14608,8995.097652,56755.59033,1024.255481,95234.27189,274701.0225,71069446.52,71.58775563,496.635461,6.94522972,645.7606598,1862.68147,3083.610576,29.62251957,716.9404408,1.91592544,178.1408717,513.8431642,1440.462922,436710.2379
5,container_ship,2022,0,18.79,12.24,0.22,6.33,10.64,4.78,14.51,32766.6,6475.7,TRUE,SV,86.5,355.6341376,518.4632306,35.1889538,3738.395707,7228.746202,11876.42823,326.6422242,476.1972064,31.4848534,3344.88037,6467.825549,10647.0302,10050.52998,44876.13661,370.41004,39351.53376,76092.06528,170740.6757,1039.217978,2925.84699,77.7861084,8263.82209,15979.33371,28286.00687,6923.951081,1245.735451,203.725522,21643.34357,41850.6359,71867.39153,1142.622469,5516.828426,74.082008,7870.306752,15218.41306,29822.25271,10337.77903,29105.30832,782.7741308,83160.172,160802.6075,46798533.52,85.72510862,382.7670475,5.37094558,570.5972395,1103.334947,2147.795288,22.85244938,110.3365685,1.48164016,157.406135,304.3682611,596.4450542,284188.6409
10,container_ship,2011,0,20.41,15.11,0.24,5.06,9.84,5.99,14.75,29305.9,7561.1,FALSE,SV,77.2,384.2318505,3271.002231,44.8222008,3489.235939,10419.43776,17608.72998,352.9086018,3004.344441,40.1040744,3121.947946,9322.654834,15841.9599,30070.31874,207367.3992,2477.01636,192826.1966,575811.0338,1008551.965,755.9344015,5284.889262,99.0806544,7713.047866,23032.44135,36885.39354,2923.50321,22887.28286,259.496952,20200.83965,60323.06069,106594.1834,1252.929947,20975.09325,94.362528,7345.759872,21935.65843,51603.80403,8191.767455,57270.29194,1086.165985,84553.84435,252491.8159,61009462.05,60.55828079,417.6149011,6.84128328,532.5675907,1590.335236,2607.917292,25.05859895,419.501865,1.88725056,146.9151974,438.7131686,1032.076081,403593.8856
7,container_ship,1996,0,18.82,12.18,0.24,6.4,9.85,4.73,12.93,26694.5,6772.1,TRUE,C3,83.9,406.4981515,1261.889387,40.1450088,3952.739328,7522.557034,13183.82891,373.3597152,1159.017969,35.9192184,3536.661504,6730.708925,11835.66733,45260.87277,244549.6134,2915.795376,287093.6986,546375.1951,1126195.175,1035.561971,3300.081616,88.7415984,8737.634304,16628.81028,29790.82977,3965.282971,15338.71378,232.418472,22884.28032,43551.64598,85972.34153,1648.424778,11190.40297,84.515808,8321.55648,15836.96218,37081.86221,10423.95809,33218.59377,903.6445552,88974.23313,169329.0874,49285191.15,77.20972414,417.1728699,6.12739608,603.3128448,1148.179758,2252.002593,32.96849556,223.8080593,1.69031616,166.4311296,316.7392435,741.6372442,302849.517
12,container_ship,2023,0,20.44,14.23,0.28,5.93,8.36,5.11,10.77,42752.9,9350.9,FALSE,C3,78.4,1030.180099,6477.345132,64.6708244,5057.116334,12135.3736,24764.68599,946.1980253,5949.300692,57.8633692,4524.788299,10857.96585,22336.11624,19035.9366,107721.0658,680.74552,53232.80352,127740.7747,308411.3261,2026.767368,11861.23209,142.9565592,11178.88874,26825.56269,52035.40744,7838.326837,29858.61136,374.410036,29278.04194,70257.4261,137606.8163,3359.28293,31845.14162,136.149104,10646.5607,25548.15494,71535.2893,21125.10777,123630.2746,1507.345966,117871.1417,282850.9859,85965935.82,162.3653416,918.7973258,9.87081004,771.875651,1852.241233,3715.150362,67.1856586,636.9028324,2.72298208,212.9312141,510.9630989,1430.705786,546984.8559
6,container_ship,1998,0,20.84,13.45,0.25,7.14,9.5,4.24,14.48,33262.2,6380.8,FALSE,SV,87.2,432.0897186,4750.581639,39.40144,4154.972774,7826.944512,17203.99008,396.8650132,4363.305962,35.25392,3717.607219,7003.055616,15516.08773,39921.33269,295987.138,2861.7888,301782.2331,568483.3382,1209035.831,850.089555,5288.295582,87.09792,9184.676659,17301.66682,32711.82653,3287.639163,31816.59002,228.1136,24055.10554,45313.88928,104701.3376,1408.988213,41786.41948,82.9504,8747.311104,16477.77792,68503.44712,8715.84066,53998.79461,903.37114,95262.57141,179451.2024,54056050.9,68.10109695,504.9192354,6.013904,634.180055,1194.638899,2407.853191,28.17976425,835.7283896,1.659008,174.9462221,329.5555584,1370.068942,338331.7803
4,container_ship,2024,0,21.86,15.35,0.21,6.3,11.19,4.81,13.48,27745.7,6498.4,FALSE,SV,85.9,613.2723533,3565.409666,33.7072008,3733.720704,9097.240128,17043.35005,563.2773245,3274.751269,30.1590744,3340.697472,8139.635904,15348.52104,11332.20653,49411.92743,354.81264,39302.3232,95760.4224,196161.6922,1206.546695,5088.427898,74.5106544,8253.487872,20109.6887,34732.66182,4666.202688,25517.10712,195.146952,21616.27776,52668.23232,104662.9668,1999.801152,26731.04271,70.962528,7860.46464,19152.08448,55814.35551,11856.16378,49719.07979,740.6827998,82044.86398,199902.9622,57390150.77,96.65705569,421.4546751,5.14478328,569.8836864,1388.526125,2481.666325,39.99602304,534.6208542,1.41925056,157.2092928,383.0416896,1116.28711,344263.7526
7,container_ship,2019,0,18.66,12.97,0.19,5.5,12.17,5.51,16.45,55919.5,12948.2,TRUE,C3,70.1,601.6200808,1743.87252,60.7659026,6494.81712,15315.95964,24217.03527,552.5749655,1601.708999,54.3694918,5811.15216,13703.75337,21723.55898,14042.3909,69556.10304,639.64108,68366.496,161220.6278,313825.2589,1572.971495,4560.559511,134.3246268,14356.96416,33856.33185,54481.15164,6143.546019,21521.01427,351.802594,37601.5728,88671.34531,154289.281,2581.321857,15950.05354,127.928216,13673.2992,32244.12557,64576.72838,15833.51783,45906.55365,1367.810811,146195.1636,344754.7766,90166383.49,119.7733342,593.2726435,9.27479566,991.314192,2337.699104,4051.334069,51.62643714,319.0010708,2.55856432,273.465984,644.8825114,1291.534568,554057.8225
6,container_ship,2024,0,20.57,14.08,0.23,6.26,10.05,4.84,12.93,55177,13792.6,TRUE,C3,63.2,866.2304476,2733.408892,78.3557606,7874.360851,17711.02249,29263.37844,795.6138351,2510.576645,70.1077858,7045.480762,15846.70433,26268.48336,19045.62817,105944.9576,824.79748,82888.00896,186431.8157,395135.2079,2157.233228,7148.386006,173.2074708,17406.48188,39150.68129,66035.98988,8259.462028,33225.55612,453.638614,45588.40493,102537.4986,190064.5603,3432.5037,24239.80049,164.959496,16577.60179,37286.36314,81701.22861,22117.78862,73291.32918,1796.491011,180538.3341,406067.0518,109254063.9,162.448005,903.6481676,11.95956346,1201.87613,2703.261327,4983.193193,68.650074,484.7960097,3.29918992,331.5520358,745.7272627,1634.024572,683810.9947
5,container_ship,2015,0,20.84,15.27,0.27,5.3,8.59,5.71,10.66,36199.5,7189.7,FALSE,SV,71.9,941.0052286,6022.210809,47.9481093,3475.213392,10012.54877,20498.92631,864.2928458,5531.26971,42.9009399,3109.401456,8958.59627,18506.46122,73643.88745,450073.5693,2649.763935,192051.2664,553325.0638,1271743.551,1851.325504,11634.56689,105.9905574,7682.050656,22133.00255,43406.93615,7159.822391,32149.12304,277.594317,20119.65648,57967.38763,117673.5839,3068.495311,24060.53672,100.943388,7316.23872,21079.05005,55625.26419,18416.34227,114674.8213,1066.600041,77305.71241,222727.9676,71500123.16,148.3106067,906.3981603,7.31839563,530.4273072,1528.231128,3120.685598,61.36990621,481.2107344,2.01886776,146.3247744,421.581001,1112.505284,434191.4436
7,container_ship,2006,0,18.54,12.58,0.23,5.73,10.17,5.28,12.96,42610.9,8229.6,TRUE,SV,68.2,662.2589141,1245.557473,46.7523576,4300.59145,9441.787162,15696.94736,608.2704156,1144.017462,41.8310568,3847.897613,8447.914829,14089.93138,75773.33113,441162.4561,3001.993488,276143.2404,606262.123,1402343.144,1714.371617,6454.972824,103.3473168,9506.570573,20871.31899,38650.58132,10409.36136,2773.775922,270.671544,24898.16102,54662.9783,93014.94816,1989.049942,11293.23054,98.426016,9053.876736,19877.44666,42312.02989,17256.85026,64975.70211,1052.372752,96804.21462,212530.0209,63894143.12,137.3391627,799.6069517,7.13588616,656.4060634,1441.114883,3041.602946,39.78099884,225.8646108,1.96852032,181.0775347,397.5489331,846.2405978,392619.1607
11,container_ship,2019,0,22.06,15.26,0.22,6.58,10.5,4.6,14.72,27445.4,5846.5,TRUE,C3,86.5,306.4559996,841.6692075,31.769881,3508.461264,8136.644208,12825.00056,281.4731735,773.0548699,28.425683,3139.149552,7280.155344,11502.25862,7301.99793,34103.25469,334.4198,36931.1712,85648.8864,164319.73,801.2474439,2174.60605,70.228158,7755.545952,17986.26614,28787.89375,3190.789011,10338.99577,183.93089,20312.14416,47106.88752,81132.74735,1380.629861,7836.9147,66.88396,7386.23424,17129.77728,33800.44004,8045.95407,21836.92507,713.4047488,78783.83072,182711.4372,47649047.86,62.28174705,290.8807018,4.8490871,535.5019824,1241.908853,2135.422371,27.61259721,156.738294,1.3376792,147.7246848,342.5955456,676.0088008,292091.5518
