type,year,buoy,time_port,time_anchor,time_trip,time_maneuver,v_trip,v_maneuver,v_max,P_main,P_aux,is_man,valve_type,rpm,E1_PM10,E2_PM10,E3_PM10,E4_PM10,E5_PM10,,E1_PM2.5,E2_PM2.5,E3_PM2.5,E4_PM2.5,E5_PM2.5,,E1_NOx,E2_NOx,E3_NOx,E4_NOx,E5_NOx,,E1_SOx,E2_SOx,E3_SOx,E4_SOx,E5_SOx,,E1_CO,E2_CO,E3_CO,E4_CO,E5_CO,,E1_HC,E2_HC,E3_HC,E4_HC,E5_HC,,E1_CO2,E2_CO2,E3_CO2,E4_CO2,E5_CO2,,E1_N2O,E2_N2O,E3_N2O,E4_N2O,E5_N2O,,E1_CH4,E2_CH4,E3_CH4,E4_CH4,E5_CH4,Total_CH4
reefer_ship,2015,0,19.51,13.42,0.23,5.86,10.37,5.17,20.25,39733.5,7946.7,TRUE,C3,264.9,179.0119627,601.4100538,69.454158,5928.063373,13575.87209,,164.6527143,553.1686056,62.143194,5304.056702,12146.83292,,18298.83699,75675.13917,3838.2561,327603.5022,750245.563,,521.670265,1709.180947,153.530244,13104.14009,30009.82252,,1620.017762,5796.72341,402.10302,34320.36689,78597.15422,,1073.87541,4746.648514,146.21928,12480.13342,28580.78335,,854706.6436,2800328.883,254421.5472,21715432.14,49730563.03,,50.53964502,209.0075272,10.6008978,904.8096727,2072.106793,,21.4775082,94.93297029,2.9243856,249.6026683,571.615667,940.5531995
other_ship,2017,0,19.46,12.32,0.23,6.91,10.23,4.38,17.66,7313.6,1462.7,TRUE,C3,1194.2,46.46961156,119.6683172,10.8663983,864.1704735,1540.749672,,42.74210261,110.0692543,9.7225669,773.2051605,1378.565496,,1062.667025,3728.599846,114.38314,9096.5313,16218.4176,,137.6726002,340.0920993,24.0204594,1910.271573,3405.867696,,410.0259843,1153.429564,62.910727,5003.092215,8920.12968,,241.9611072,944.4861066,22.876628,1819.30626,3243.68352,,225563.3375,557208.2524,39805.33272,3165592.892,5644009.325,,11.85282451,41.58822905,1.65855553,131.8997039,235.1670552,,4.839222144,18.88972213,0.45753256,36.3861252,64.8736704,125.4462724
general_cargo_ship,1996,0,19.61,12.54,0.25,6.82,9.41,4.44,15.04,8881.5,1776.3,FALSE,C3,381.4,101.6935239,1261.843803,14.3436225,1035.778293,1904.495571,,91.90484246,1140.382902,12.8337675,926.748999,1704.022353,,7178.366393,60066.57637,1041.79995,75230.21286,138326.5204,,218.07007,1531.040057,31.706955,2289.615174,4209.937578,,598.1971994,4872.523877,83.042025,5996.61117,11026.02699,,271.9078179,9100.996419,30.1971,2180.58588,4009.46436,,357286.8728,2498223.517,52542.954,3794219.431,6976467.986,,15.77065344,131.9644481,2.18928975,158.0924763,290.6861661,,5.438156359,182.0199284,0.603942,43.6117176,80.1892872,311.8630315
other_ship,1994,0,19.48,12.43,0.25,6.8,9.4,4.45,19,30849.7,6169.9,FALSE,C3,966.5,216.559382,3674.076737,49.8219425,3587.17986,6557.153773,,195.7140939,3320.422291,44.5775275,3209.58198,5866.92706,,14053.75875,164715.326,3618.64635,260542.5372,476256.432,,438.1713181,3566.460352,110.132715,7929.55548,14494.76097,,741.3152279,12626.98914,288.442825,20767.8834,37962.46922,,821.8572371,28541.38527,104.8883,7551.9576,13804.53426,,717901.6359,5807888.914,182505.642,13140406.22,24019889.61,,30.87568211,361.8745798,7.60440175,547.516926,1000.828734,,16.43714474,570.8277054,2.097766,151.039152,276.0906852,1016.492453
cruise_ship,2013,0,23.01,15.66,0.23,7.12,10.35,4.25,16.26,47767.3,9553.5,FALSE,SV,671.9,529.8580808,8279.135467,333.99036,10339.17984,22740.38712,,487.3560957,7615.033692,298.83348,9250.84512,20346.66216,,29751.38956,295247.4423,18457.362,571375.728,1256705.604,,1136.219735,8036.633557,738.29448,22855.02912,50268.22416,,3116.81224,38153.63389,1933.6284,59858.4096,131654.8728,,1416.732836,64314.93189,703.1376,21766.6944,47874.4992,,1861586.947,13087450.96,1223459.424,37874048.26,83301628.61,,82.1705045,815.4453167,50.977476,1578.085344,3470.901192,,28.33465673,1286.298638,14.062752,435.333888,957.489984,2721.519918
bulk_carrier,2022,0,23.57,16.65,0.25,6.67,9.26,4.54,17.35,18225.6,3645.1,TRUE,SV,956,60.88297003,150.7023832,29.4341825,2078.745854,5189.073233,,55.99930934,138.6139567,26.3358475,1859.930501,4642.854998,,2557.514226,10533.26673,309.8335,21881.5353,54621.8235,,294.4466406,960.7576416,65.065035,4595.122413,11470.58293,,571.4922093,287.5085212,170.408425,12034.84442,30042.00293,,318.6502016,1437.542606,61.9667,4376.30706,10924.3647,,482422.5508,1574109.153,107822.058,7614774.284,19008394.58,,20.08881706,63.16475086,4.49258575,317.2822619,792.0164408,,6.373004031,28.75085212,1.239334,87.5261412,218.487294,342.3766253
reefer_ship,2004,0,30.11,23.97,0.24,5.9,9.97,5.13,18.86,12611.8,2522.4,FALSE,SV,727.4,92.81396195,2041.386562,23.004288,1894.498968,7696.803434,,85.36899174,1877.638977,20.582784,1695.078024,6886.613599,,5782.483769,84585.6982,1477.11744,121646.7758,494215.7995,,195.4427645,1981.592862,50.851584,4187.839824,17013.98654,,383.0604852,9407.542108,133.18272,10968.15192,44560.44094,,304.0588434,15858.13377,48.43008,3988.41888,16203.7967,,317276.4602,3226972.988,84268.3392,6939848.851,28194606.26,,13.7452483,201.0643646,3.5111808,289.1603688,1174.775261,,6.081176868,317.1626753,0.9686016,79.7683776,324.0759341,728.0567655
other_ship,2016,0,20.3,13.47,0.22,6.61,10.84,4.58,16.95,36606.4,7321.3,TRUE,C3,524.7,295.4345688,740.9100841,52.0251578,4137.669302,8431.831391,,271.7366087,681.4787939,46.5488254,3702.125165,7544.270192,,6079.316688,23085.11801,547.63324,43554.4137,88756.1199,,870.0416395,2105.633903,115.0029804,9146.426877,18638.78518,,2525.675921,7141.302015,301.198282,23954.92754,48815.86595,,1316.553337,5847.657065,109.526648,8710.88274,17751.22398,,1425479.694,3449878.988,190576.3675,15156935.97,30887129.73,,67.80776306,257.4878548,7.94068198,631.5389987,1286.963739,,26.33106674,116.9531413,2.19053296,174.2176548,355.0244796,674.7168754
container_ship,1992,0,25.33,19.38,0.22,5.73,10.78,5.28,20.48,43286.7,8657.3,TRUE,C3,1701.3,199.9750971,659.6912289,47.0437682,4524.097205,15301.39683,,180.7261573,596.1915384,42.0917926,4047.876446,13690.72348,,24931.96016,104353.7082,3416.863164,328592.3233,1111364.612,,590.3285977,1874.813485,103.9914876,10000.63593,33824.14036,,1802.678492,6358.469676,272.358658,26192.14171,88587.03427,,1145.770228,5206.634594,99.039512,9524.415168,32213.46701,,967196.73,3071701.895,172328.7509,16572482.39,56051432.59,,54.77476096,229.2619347,7.18036462,690.5200997,2335.476358,,22.91540456,104.1326919,1.98079024,190.4883034,644.2693402,963.7865302
ro_ro_ship,1994,0,24.09,18.01,0.2,5.88,11.79,5.15,20.8,14220.6,2844.1,FALSE,SV,1321,100.7335809,1730.199029,16.21137,1429.842834,4379.501606,,91.03730037,1563.655807,14.50491,1279.333062,3918.501437,,6973.863292,77567.86736,1177.4574,103851.7427,318090.1166,,213.9345481,1679.520238,35.83566,3160.705212,9681.003549,,373.1358717,7973.462997,93.8553,8278.03746,25355.0093,,287.469855,13440.73099,34.1292,3010.19544,9220.00338,,350511.2172,2735055.492,59384.808,5237740.066,16042805.88,,15.32136632,170.4142541,2.474367,218.2391694,668.4502451,,5.749397099,268.8146199,0.682584,60.2039088,184.4000676,519.8505774
container_ship,1990,0,16.44,10.09,0.25,6.1,9.61,4.96,17.86,21861.2,4372.2,FALSE,C3,1436.9,171.9511828,3893.799931,26.998335,2432.342304,4023.333418,,155.399732,3518.99566,24.156405,2176.306272,3599.824637,,11800.57137,174565.9035,1960.9317,176664.8621,292221.0588,,361.9012168,3779.747694,59.68053,5376.756672,8893.684397,,510.9834713,13382.12916,156.30615,14081.98176,23292.98294,,536.3896076,30248.26425,56.8386,5120.72064,8470.175616,,592940.3977,6155221.863,98899.164,8910053.914,14738105.57,,25.9254977,383.5160001,4.1207985,371.2522464,614.0877322,,10.72779215,604.965285,1.136772,102.4144128,169.4035123,888.6477743
general_cargo_ship,2009,0,22.42,16.62,0.26,5.54,8.98,5.47,18.39,22725.9,4545.2,FALSE,C3,806.1,159.5297018,2682.731139,38.1705896,2152.924884,6458.774652,,146.7332016,2467.538802,34.1526328,1926.301212,5778.903636,,8235.167026,101582.7108,2109.42732,118977.4278,356932.2834,,322.7813963,3255.0533,84.3770928,4759.097112,14277.29134,,546.0940835,10359.18352,220.987624,12464.30196,37392.90588,,605.4258131,19349.08776,80.359136,4532.47344,13597.42032,,528846.3276,5311324.591,139824.8966,7886503.786,23659511.36,,22.74474703,280.5617726,5.82603736,328.6043244,985.8129732,,12.10851626,386.9817552,1.60718272,90.6494688,271.9484064,763.2953294
general_cargo_ship,2008,0,29.72,23.28,0.22,6.22,10.82,4.87,20.39,11528.3,2305.7,TRUE,C3,110.9,53.69410448,151.0038324,16.3843042,1226.194317,4589.357508,,49.3168677,138.6937374,14.6596406,1097.121231,4106.267244,,8246.638294,29856.86541,1052.044796,78734.58246,294685.061,,145.4227962,389.0380827,36.2179356,2710.534806,10144.89554,,626.0775028,1887.547905,94.856498,7099.01973,26569.96452,,375.1917239,1483.073354,34.493272,2581.46172,9661.80528,,238220.2159,637291.6659,60018.29328,4491743.393,16811541.19,,14.94703191,54.11556856,2.50076222,187.1559747,700.4808828,,7.503834477,29.66146708,0.68986544,51.6292344,193.2361056,282.720507
general_cargo_ship,2018,0,19.54,13.85,0.23,5.46,10.19,5.55,18.11,40177.5,8035.5,TRUE,C3,1117.4,237.0337998,979.9836947,59.6957295,3751.212465,9515.438213,,218.0203934,901.3753769,53.4119685,3356.347995,8513.813138,,5478.494935,29877.47467,628.3761,39486.447,100162.5075,,693.1250879,2759.751776,131.958981,8292.15387,21034.12658,,2082.420701,9306.719709,345.606855,21717.54585,55089.37913,,1251.098603,7481.996509,125.67522,7897.2894,20032.5015,,1135618.91,4521588.321,218674.8828,13741283.56,34856552.61,,61.10628966,333.2487559,9.11145345,572.5534815,1452.356359,,25.02197206,149.6399302,2.5135044,157.945788,400.65003,735.7712246
bulk_carrier,2016,0,28.2,22.27,0.22,5.71,10.53,5.3,17.19,36384.7,7276.9,TRUE,C3,621.2,261.4894439,945.0930823,51.7096514,3552.618965,13855.83614,,240.5143549,869.2834768,46.2665302,3178.659074,12397.32707,,5549.199008,28813.73923,544.31212,37395.9891,145850.9067,,767.3202766,2661.495621,114.3055452,7853.157711,30628.69041,,2246.542436,8975.370165,299.371666,20567.79401,80217.99869,,1232.746464,7215.613057,108.862424,7479.19782,29170.18134,,1257180.603,4360605.045,189420.6178,13013804.21,50756115.53,,61.89491201,321.3840145,7.89252574,542.241842,2114.838147,,24.65492928,144.3122611,2.17724848,149.5839564,583.4036268,904.1320221
container_ship,1999,0,30.29,23.86,0.23,6.2,10.32,4.88,15.65,47378.6,9475.7,FALSE,SV,343.3,584.3159378,7211.404495,53.8314517,5357.939808,20619.42642,,528.0716229,6517.258608,48.1649831,4793.946144,18448.96048,,41245.8309,343278.9207,3909.863334,389155.6282,1497621.498,,1252.998348,8749.854079,118.9958406,11843.86694,45579.78472,,3437.152575,37339.42004,311.655773,31019.65152,119375.6267,,1562.34208,52011.95768,113.329372,11279.87328,43409.31878,,2052917.493,14277282.38,197193.1073,19626979.51,75532214.68,,90.61584062,754.1733863,8.21637947,817.7908128,3147.175612,,31.24684159,1040.239154,2.26658744,225.5974656,868.1863757,2167.536424
other_ship,2010,0,20.9,15.19,0.27,5.44,8.75,5.57,15.55,10140.9,2028.2,TRUE,SV,288.1,44.70035064,184.9081352,17.6879322,943.356384,2634.114609,,41.11476101,170.0759319,15.8260446,844.055712,2356.839387,,6863.842993,46322.11203,977.49099,52132.8528,145569.4916,,205.4030627,1108.206456,39.0996396,2085.314112,5822.779662,,558.0836094,334.6753579,102.403818,5461.53696,15250.13721,,209.7691889,1521.251627,37.237752,1986.01344,5545.50444,,336533.1975,1815689.879,64793.68848,3455663.386,9649177.726,,14.14722436,73.52716196,2.69973702,143.9859744,402.0490719,,4.195383777,30.42503253,0.74475504,39.7202688,110.9100888,185.995529
ro_ro_ship,2023,0,26.41,20.15,0.26,6,9.09,5.05,15.58,42336.9,8467.4,TRUE,SV,1171,208.4939586,614.7057602,62.743434,4343.7762,14587.84841,,191.7698442,565.3978115,56.138862,3886.5366,13052.28542,,7389.216524,40934.24792,660.4572,45723.96,153556.299,,920.4821354,3781.054612,138.696012,9602.0316,32246.82279,,2885.72953,1141.868285,363.25146,25148.178,84455.96445,,896.3250814,5536.331079,132.09144,9144.792,30711.2598,,1508121.603,6194894.962,229839.1056,15911938.08,53437592.05,,63.39860332,250.865002,9.5766294,662.99742,2226.566336,,17.92650163,110.7266216,2.6418288,182.89584,614.225196,928.415988
general_cargo_ship,2006,0,24.2,17.19,0.21,6.8,11.09,4.45,19.43,20935.9,4187.2,TRUE,C3,889,116.1829409,268.6476659,28.4017776,2434.43808,6154.116264,,106.8634537,247.0983879,25.4121168,2178.18144,5506.314552,,12466.85793,39852.48225,1823.693088,156316.5504,395159.0443,,344.2079036,754.3957566,62.7828768,5381.38944,13603.83595,,1025.143596,2596.174923,164.431344,14094.1152,35629.09416,,604.9491716,2163.479102,59.793216,5125.1328,12956.03424,,563951.6027,1236005.018,104040.1958,8917731.072,22543499.58,,29.63433442,94.73131026,4.33500816,371.572128,939.3124824,,12.09898343,43.26958205,1.19586432,102.502656,259.1206848,418.1877706
bulk_carrier,2010,0,28.08,20.71,0.25,7.12,9.53,4.25,18.03,31890.4,6378.1,FALSE,SV,529.6,244.3746104,4054.046307,51.5031575,3882.732156,11293.73356,,224.7723689,3728.855427,46.0817725,3474.023508,10104.9195,,13103.48034,144573.8879,2846.227125,214572.0402,624127.381,,514.5912148,3935.300337,113.849085,8582.881608,24965.09524,,1008.579473,18682.69932,298.176175,22478.97564,65384.77325,,800.5720242,31493.10857,108.4277,8174.17296,23776.28118,,835373.3611,6408535.339,188664.198,14223060.95,41370729.25,,36.19056474,399.2993095,7.86100825,592.6275396,1723.780386,,16.01144048,629.8621713,2.168554,163.4834592,475.5256236,1287.051249
ro_ro_ship,1991,0,20.28,13.35,0.25,6.68,9.34,4.53,18.07,36613.5,7322.7,FALSE,C3,307.9,271.8234204,5252.995057,52.1742375,4182.286878,8358.312848,,245.6585992,4747.359169,46.6822125,3742.046154,7478.490443,,18019.59861,235501.013,3789.49725,303766.0996,607077.4595,,562.6194962,5099.131004,115.332525,9245.055204,18476.27051,,862.6048595,18053.38219,302.061375,24213.23982,48390.23228,,929.0407534,40806.92007,109.8405,8804.81448,17596.4481,,921798.0275,8303803.634,191122.47,15320377.2,30617819.69,,39.5885121,517.3885891,7.96343625,638.3490498,1275.742487,,18.58081507,816.1384015,2.19681,176.0962896,351.928962,1364.941278
other_ship,1994,0,24.29,18.7,0.24,5.35,9.65,5.66,16.36,20779.6,4155.9,TRUE,SV,1977.5,99.52344878,327.1263772,32.2165368,1901.012557,6644.660715,,89.94365157,295.6382767,28.8253224,1700.905973,5945.222745,,17292.76214,108164.3873,2339.937936,138073.5436,482612.1993,,426.8331868,2012.15407,71.2155024,4202.238285,14688.19737,,1429.805203,607.665097,186.516792,11005.86218,38469.08835,,414.5104562,2854.184546,67.824288,4002.1317,13988.7594,,699325.1963,3296721.257,118014.2611,6963709.158,24340441.36,,29.68099563,133.5021804,4.91726088,290.1545483,1014.185057,,8.290209123,57.08369093,1.35648576,80.042634,279.775188,426.5482078
oil_tanker,1990,0,17.3,11.21,0.2,5.89,11.96,5.14,21.57,22565.3,4513.1,FALSE,C3,383.6,152.4971344,2451.683832,41.159472,1666.701369,3172.109058,,137.8182658,2215.692875,36.826896,1491.25912,2838.202841,,10459.84784,109913.3008,2989.47744,121055.1521,230395.2895,,323.9275474,2379.872226,90.984096,3684.287237,7012.030549,,435.6577402,8425.895084,238.29168,9649.323717,18364.84191,,453.9063127,19045.45218,86.65152,3508.844988,6678.124332,,525669.67,3875560.684,150773.6448,6105390.279,11619936.34,,22.97996874,241.4761912,6.2822352,254.3912616,484.1640141,,9.078126253,380.9090437,1.7330304,70.17689976,133.5624866,595.4595867
reefer_ship,1999,0,19.8,13,0.2,6.6,11.88,4.59,19.98,33229.6,6645.9,FALSE,C3,1043.1,261.2519772,3624.847906,50.50884,5583.752262,10998.29991,,236.1047281,3275.932065,45.19212,4995.988866,9840.58413,,18441.31604,162508.3109,3668.5368,405556.7432,798823.8882,,560.2248281,3518.67347,111.65112,12343.03132,24312.03138,,1536.776337,12457.80053,292.4196,32326.98678,63674.3679,,698.5346984,28158.96021,106.3344,11755.26792,23154.3156,,917874.5937,5730069.206,185021.856,20454166.18,40288509.14,,40.51501251,357.0258345,7.709244,852.2569242,1678.687881,,13.97069397,563.1792042,2.126688,235.1053584,463.086312,1277.468257
container_ship,2024,0,25.08,18.26,0.24,6.58,9.89,4.6,16.61,31972,6394.4,FALSE,C3,721.9,302.9023411,6091.572683,37.9060032,3837.253862,10648.67105,,278.6053619,5602.943858,33.9158976,3433.332403,9527.75831,,4211.476401,53791.62134,399.01056,40392.14592,112091.2742,,649.5392449,5913.146081,83.7922176,8482.350643,23539.16759,,1781.778477,20935.38802,219.455808,22215.68026,61650.20083,,809.8993078,47321.25519,79.802112,8078.429184,22418.25485,,1064207.69,9629406.24,138855.6749,14056466.78,39007763.44,,46.97415985,599.9834688,5.78565312,585.6861158,1625.323476,,16.19798616,946.4251038,1.59604224,161.5685837,448.365097,1574.152813
cruise_ship,1999,0,24.43,17.35,0.26,6.82,9.14,4.44,17.71,18130.7,3626.1,TRUE,C3,1063.3,94.51636978,302.4209493,143.303472,3758.960304,9562.75092,,85.41853739,273.3109114,128.218896,3363.280272,8556.14556,,11889.3895,47838.66469,10408.35744,273019.2221,694557.6984,,275.4362275,859.4670493,316.776096,8309.280672,21138.71256,,848.2238313,2914.900716,829.65168,21762.40176,55363.2948,,550.7946957,2386.86723,301.69152,7913.60064,20132.1072,,451275.8141,1408154.243,524943.2448,13769665.11,35029866.53,,26.12062845,105.1000967,21.8726352,573.7360464,1459.577772,,11.01589391,47.73734461,6.0338304,158.2720128,402.642144,625.7012257
ro_ro_ship,2013,0,16.31,10.32,0.21,5.78,11.36,5.24,20.87,25507.2,5101.4,TRUE,SV,1082.7,77.54120988,161.4583352,30.531879,2521.060866,4501.271304,,71.32132673,148.5071319,27.317997,2255.686038,4027.453272,,12608.22146,45574.23453,1687.28805,139321.7847,248754.4668,,367.1977125,1029.328973,67.491522,5572.871388,9950.178672,,807.7209362,308.0286205,176.76351,14595.61554,26059.99176,,388.7426966,1540.143102,64.27764,5307.49656,9476.36064,,601618.1972,1686456.697,111843.0936,9235044.014,16488867.51,,25.05230711,67.6729545,4.6601289,384.7935006,687.0361464,,7.774853931,30.80286205,1.2855528,106.1499312,189.5272128,335.5404128
general_cargo_ship,2007,0,18.38,12.58,0.23,5.57,10.21,5.44,19.33,26867.9,5373.6,FALSE,C3,1687.9,189.0200217,4547.358461,39.9204744,2559.096396,5779.790424,,173.8579879,4182.597087,35.7183192,2289.717828,5171.391432,,11776.30159,188421.6823,2563.314672,164320.9265,371123.3851,,398.0284304,4414.163018,88.2452592,5656.949928,12776.37883,,581.7849953,15628.26528,231.118536,14815.82124,33461.94456,,619.2302104,35325.31275,84.043104,5387.57136,12167.97984,,646148.5119,7188350.893,146235.001,9374374.166,21172284.92,,27.99284804,447.8876055,6.09312504,390.5989236,882.1785384,,12.38460421,706.506255,1.68086208,107.7514272,243.3595968,1071.682745
reefer_ship,2015,0,24.16,18.55,0.24,5.37,9.75,5.64,19.71,16720.9,3344.2,TRUE,SV,565.6,40.87699725,145.5642426,30.499104,2286.098464,7897.044043,,37.59809373,133.8879665,27.288672,2045.456521,7065.776249,,7650.774887,41087.86903,1685.4768,126337.0204,436415.5918,,208.4265385,928.0009743,67.419072,5053.480816,17456.62367,,208.392535,277.7060272,176.57376,13235.3069,45719.72867,,240.452925,1388.530136,64.20864,4812.838872,16625.35588,,341486.8722,1520440.499,111723.0336,8374339.637,28928119.23,,14.08714106,61.01117264,4.6551264,348.9308182,1205.338301,,4.8090585,27.77060272,1.2841728,96.25677744,332.5071176,462.6277291
bulk_carrier,2009,0,25.86,19.29,0.21,6.36,11.02,4.76,20.8,12192.3,2438.5,TRUE,C3,1348.9,54.82669226,145.980384,16.5403455,1326.00753,4021.805858,,50.42882925,134.2707275,14.7992565,1186.42779,3598.457873,,5437.35791,18637.86988,914.071725,73279.3635,222257.6921,,161.8489743,409.9309103,36.562869,2931.17454,8890.307685,,494.2360341,1410.734803,95.759895,7676.8857,23284.13918,,314.1330726,1175.612336,34.82178,2791.5948,8466.9597,,265174.0053,671632.4391,60589.8972,4857374.952,14732509.88,,15.0174647,51.47602158,2.52457905,202.390623,613.8545783,,6.282661451,23.51224672,0.6964356,55.831896,169.339194,255.6624338
bulk_carrier,2012,0,17.76,12.51,0.24,5.01,9.75,6.04,19.49,9275.7,1855.1,TRUE,C3,74.6,39.99895923,211.2300169,14.3807352,794.6413605,1984.224235,,36.73817451,194.0101786,12.8669736,710.9949015,1775.358527,,5698.848372,36248.79703,794.72484,43914.39097,109654.4972,,106.9425908,545.75131,31.7889936,1756.575639,4386.179889,,468.2152418,2594.732266,83.256888,4600.555245,11487.614,,292.6345261,1966.795993,30.275232,1672.92918,4177.31418,,175184.9623,894006.9802,52678.90368,2910896.773,7268526.673,,11.47684742,73.00104958,2.19495432,121.2873656,302.8552781,,5.852690523,39.33591985,0.60550464,33.4585836,83.5462836,162.7989822
bulk_carrier,1995,0,26.38,19.48,0.25,6.65,9.58,4.55,16.53,23899,4779.8,TRUE,C3,666.7,165.2924067,514.4423373,38.596885,2717.674785,7960.948092,,149.3819077,464.9238236,34.534055,2431.603755,7122.953556,,19190.2949,81377.41296,2803.3527,197389.0107,578216.2298,,489.7014344,1462.022518,85.31943,6007.49163,17597.88526,,1458.462412,4958.48036,223.45565,15733.90665,46089.69948,,860.6556501,4060.252968,81.2566,5721.4206,16759.89072,,802328.7841,2395383.527,141386.484,9955271.844,29162209.85,,42.16049637,178.7837103,5.8911035,414.8029935,1215.092077,,17.213113,81.20505936,1.625132,114.428412,335.1978144,549.6695308
